,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,MAINTENANCE AND OTHER OPERATING EXPENSES,,,,,,,," 18,371,150,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,GENERAL ADMINISTRATIVE AND SUPPORT,,,,,,,," 2,042,917,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,National Capital Region,,,,,," 2,042,917,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Central Office,,,,," 2,042,917,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,SUPPORT TO OPERATIONS,,,,,,,," 16,328,233,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,National Capital Region,,,,,,," 16,328,233,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,Central Office,,,,,," 16,328,233,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,,,,,
,,,a.,"Infrastructure Planning, Design, Construction and Maintenance",,,,,," 16,311,753,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,Design of Infrastructure Projects,,,,," 21,284,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,"Preparation of Manuals for Construction, Rehabilitation, & Improvement of Infrastructure Facilities",,,,," 29,713,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,Management of Construction and Maintenance Equipment and Ancillary Facilities,,,,," 177,935,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Improvement of Road including Drainage along H. Apolinario St., Barangay Mayondon STA 1+690 - STA 2+210, Los Baños, Laguna"," 38,441,000 "," 38,440,691 "," 38,441,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Improvement of Road including Drainage along San Luis Road, Barangay Tuntungin Putho STA 0+000 - STA 1+200, Los Baños, Laguna"," 38,441,000 "," 38,440,691 "," 38,441,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage Canal, Barangay Malaban STA 0+000 - STA 0+750, Binan City, Laguna"," 24,025,000 "," 24,025,432 "," 24,025,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road with Drainage Structure, Barangay Narra STA 0+000 - STA 0+400, City of San Pedro, Laguna"," 18,738,000 "," 18,738,487 "," 18,738,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road, Barangay Caingin STA 0+000 - STA 0+370, City of Santa Rosa, Laguna"," 10,571,000 "," 10,571,190 "," 10,571,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road, Barangay Paciano Rizal STA 0+000 - STA 0+350, Bay, Laguna"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road, Barangay Tagapo STA 0+000 - STA 0+400, City of Santa Rosa, Laguna"," 9,622,000 "," 9,622,146 "," 9,622,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Laguna 3rd District Engineering Office,,," 144,581,000 ",,,,,,,,,,,,,
,,,,,,,,,"Construction of Bridge, Barangay Hanggan, Calauan, Laguna"," 23,739,000 "," 23,738,611 "," 23,739,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Culoy, Liliw, Laguna - Sta. 0 + 000 to Sta. 0 + 385"," 5,613,000 "," 5,612,919 "," 5,613,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road, Barangay Ilayang Palina, Liliw, Laguna - Sta. 0 + 000 - Sta. 1 + 926"," 24,055,000 "," 24,055,366 "," 24,055,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road, Barangay Palayan, Liliw, Laguna - Sta. 0 + 000 - Sta. 1 + 926"," 24,055,000 "," 24,055,366 "," 24,055,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road, Barangay Rizal, Liliw, Laguna - Sta. 0 + 000 - Sta. 0 + 400"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road, Barangay Santa Felomina, San Pablo City, Laguna - Sta. 0 + 000 to Sta. 1 + 258"," 20,046,000 "," 20,046,138 "," 20,046,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Road at Barangay Tala, to Pook, Municipality of Rizal, Laguna"," 15,000,000 ",," 15,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road, Barangay Talangan, Nagcarlan, Laguna - Sta. 0 + 000 - Sta. 1 + 925"," 24,055,000 "," 24,055,366 "," 24,055,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Quezon 1st District Engineering Office,,," 140,027,000 ",,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Pamatdan, Sta. 0+000 - Sta. 0+300, Polillo, Quezon"," 4,009,000 "," 4,009,228 "," 4,009,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Poblacion, Sta. 0+000 - Sta. 0+300, Burdeos, Quezon"," 4,009,000 "," 4,009,228 "," 4,009,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Kalubakis-Sabang Road, Polilio, Quezon"," 10,000,000 ",," 10,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Infanta - Nakar Road, Sta. 0+000 - Sta. 7+700, Infanta and General Nakar, Quezon"," 93,000,000 ",," 93,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Isuzu Bridge Along Mauban - Atimonan Road, Barangay Liwayway, Mauban, Quezon"," 20,000,000 ",," 20,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Atulayan-Bislian Road in Barangay Atulayan and Barangay Bislian, Polillo, Quezon"," 5,000,000 ",," 5,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road, Barangay Milawid, Sta. 0+000 - Sta. 0+300, Panukulan, Quezon"," 4,009,000 "," 4,009,228 "," 4,009,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Quezon 2nd District Engineering Office,,," 390,361,000 ",,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Buenavista East, Section I: Sta. 0 + 000 - Sta. 0 + 098, Section II: Sta. 0 + 000 - Sta. 0 + 077, Candelaria, Quezon"," 4,009,000 "," 4,009,228 "," 4,009,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Concepcion Banahaw, Section I: Sta. 0 + 000 - Sta. 0 + 047, Section II: Sta. 0 + 000 - Sta. 0 + 076, Section III: Sta. 0 + 000 - Sta. 0 + 218, Section IV: Sta. 0 + 000 - Sta. 0 +118, Section V: Sta. 0 + 000 - Sta. 0 + 043, Sariaya, Quezon"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Concepcion Pinagbakuran, Section I: Sta. 0 + 000 - Sta. 0 + 060.5, Section II: Sta. 0 + 000 - Sta. 0 + 470, Sariaya, Quezon"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Guisguis-San Roque, Section I: Sta. 0 + 000 - Sta. 0 + 145, Section II: Sta. 0 + 000 - Sta.0 + 309, Section III: Sta. 0 + 000 - Sta. 0 + 078.5, Section IV: Sta 0 + 000 - Sta. 0 + 053.5, Sariaya, Quezon"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Janagdong I, Sta. 0 + 000 - Sta. 0 + 435, Sariaya, Quezon"," 7,208,000 "," 7,207,630 "," 7,208,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Lutucan Malabag, Section I: Sta. 0 + 000 - Sta. 0 + 530, Section II: Sta. 0 + 000 - Sta. 0 + 055, Sariaya, Quezon"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Montecillo, Sta. 0 + 000 - Sta. 0 + 580, Sariaya, Quezon"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Pahinga Norte, Section I: Sta. 0 + 000 - Sta. 0 + 319, Section II: Sta 0 + 000 - Sta. 0 + 229, Candelaria, Quezon"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay San Jose, Section I: Sta. 0 + 000 - Sta. 0 + 414, Section II: Sta. 0 + 000 - Sta. 0 + 140, Tiaong, Quezon"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Barangay Mangilag Norte Road, Barangay Mangilag Norte, Candelaria, Quezon"," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Barangay Bukal Norte Road, Barangay Bukal Norte, Candelaria, Quezon"," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Barangay Matipunso road, Barangay Matipunso, San Antonio, Quezon"," 30,000,000 ",," 30,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Barangay Niing road, Barangay Niing, San Antonio, Quezon"," 40,000,000 ",," 40,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Bula road, Barangay Bula, Tiaong, Quezon"," 15,000,000 ",," 15,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Barangay Sampaguita road, Barangay Sampaguita, San Antonio, Quezon"," 40,000,000 ",," 40,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Barangay Callejon Road, Barangay Callejon to Barangay Briones, San Antonio, Quezon"," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Barangay Arawan road, Barangay Arawan, San Antonio, Quezon"," 40,000,000 ",," 40,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Talaan Aplaya, Sta. 0 + 000 - Sta. 0 + 585, Sariaya, Quezon"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Quezon 3rd District Engineering Office,,," 14,009,000 ",,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Poblacion 2, Mulanay, Quezon, Sta. 0+000 - Sta. 0+150"," 4,009,000 "," 4,009,228 "," 4,009,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Improvement of Barangay Camandiison Road, Catanauan, Quezon"," 10,000,000 ",," 10,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Quezon 4th District Engineering Office,,," 681,532,000 ",,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Barangay Bagong Silang, STA 000+107 - STA 000+397, Guinayangan, Quezon"," 11,532,000 "," 11,532,207 "," 11,532,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Magsaysay- Villamonte Road in Lopez Quezon, ST 219+806.9 - 218+756.9"," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Adia Bitaog-Casasahan Ibaba-Piña Ilaya Road, Sta. 0+054 - Sta. 0+764, Gumaca, Quezon"," 20,000,000 ",," 20,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Access Roads Leading to Sampitan Beach, Sta. 25+200 - Sta. 26+420, Calauag, Quezon"," 30,000,000 ",," 30,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Access Roads leading to Isla Pulong Pasig, Sta 3+800 - Sta. 4+220, Sta 4+260 - Sta. 4+900, Sta 5+010 - Sta. 5+170, Calauag, Quezon"," 30,000,000 ",," 30,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Local Roads, Calantipayan - Jongo - San Rafael - Cogorin Ibaba Road, Sta. 5+205 - Sta. 6+905, Lopez, Quezon"," 20,000,000 ",," 20,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Local Roads, Camohaguin - Biga - San Diego - Villafuerte - Bantad Road, Sta. 6+613- Sta. 7+963, Gumaca, Quezon"," 20,000,000 ",," 20,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Local Roads, Magsaysay-Guihay-Sta. Teresa-Sta. Lucia, Sta. 2+500 - Sta. 4+200, Lopez, Quezon"," 30,000,000 ",," 30,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Sumulong-Guinayangan Road, Sta. 10+00010+200, Sta. 11+300 - 11+500, Sta. 12+000 - 12+150, Sta. 13+100 - 13+300, Sta. 15+300 - 15+500, Sta. 16+ 920 - 17+080, Sta. 17+800 - 17+900, Guinayangan, Quezon"," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Guinayangan-Buenavista Road, Sta. 5+154 - Sta. 6+539, Sta. 6+625 - Sta. 6+893, Sta. 7+005 - Sta. 7+357, Sta. 7+497 - Sta. 8+105, Sta. 8+301 - Sta. 9+088, Guinayangan, Quezon"," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Lopez-Macalelon Road, Sta. 5+000 - Sta. 8+750, Lopez, Quezon"," 100,000,000 ",," 100,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road in Brgy. Pamampangin-Maguilayan, Lopez, Quezon"," 10,000,000 ",," 10,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Construction of the Calauag-Guinayangan-Buenavista-Lopez Road in Quezon," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Mabanban-Sta Catalina Road, Lopez, Quezon"," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of San Francisco B - San Miguel Dao Road, Lopez, Quezon"," 20,000,000 ",," 20,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Tan-ag Ibaba - Banabahin Ibaba - Cawayan - Cagacag Road, Lopez, Quezon"," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Concreting of Lalaguna - Monteclaro - Pispis Road, Lopez, Quezon"," 50,000,000 ",," 50,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Mahayod-hayod - Dela Paz Road, in the Municipality of Lopez, Quezon"," 20,000,000 ",," 20,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Circumferential Road (Ilayang Ilog A -Villanacaob), Lopez, Quezon"," 20,000,000 ",," 20,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Rizal 1st District Engineering Office,,," 250,901,000 ",,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage at Anonas St., Phase 2 (Sta. 0+000-0+350), Barangay San Luis, Antipolo City"," 11,532,000 "," 11,532,207 "," 11,532,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage at Poinsettia St. (Sta. 0+000 - Sta.0+420), Barangay San Luis, Antipolo City"," 14,415,000 "," 14,415,259 "," 14,415,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage at Sitio Inalsan, Sta. 0+000 - Sta.0+150, Barangay San Juan, Antipolo City, Rizal"," 5,000,000 ",," 5,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage Structure, NHA Avenue, 0+000.00-0+740.00 Barangay Dela Paz, City of Antipolo, Rizal"," 9,369,000 "," 9,369,244 "," 9,369,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage system along Boso-Boso Road,Sta. 0+000 - Sta.0+280, Barangay San Jose Antipolo City, Rizal"," 9,610,000 "," 9,610,173 "," 9,610,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System going to Super Health Center sta. 00+000 - sta. 0+200, Barangay San Roque, City of Antipolo, Rizal"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System sta. 00+000 - sta. 0+280, Barangay Calawis, City of Antipolo, Rizal"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System Sta. 0+000 - Sta. 0+270, Barangay Kalayaan, Angono, Rizal"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System Sta 0+000 - Sta. 0+135, Barangay Palangoy, Binangonan, Rizal"," 4,009,000 "," 4,009,228 "," 4,009,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System Sta 0+000 - Sta. 0+540, Barangay San Andres, Cainta, Rizal"," 16,037,000 "," 16,036,911 "," 16,037,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System, Block 27 Masipag Street and Block 24 Mahinahon Street Sta. 0+000 - Sta. 0+190, Purok 5, Lupang Arenda, Barangay Santa Ana, Taytay, Rizal"," 5,613,000 "," 5,612,919 "," 5,613,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage system, Everlasting, Sta. 0+000 - Sta.0+370, Barangay San Luis, Antipolo City, Rizal"," 13,000,000 ",," 13,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage system, Nazarene Ville, Sta. 0+000 - Sta. 0+280, Barangay San Roque, Antipolo City, Rizal"," 9,610,000 "," 9,610,173 "," 9,610,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage system, Panorama, Sta. 0+000 - Sta. 0+140, Barangay Cupang, Antipolo City, Rizal"," 4,805,000 "," 4,805,086 "," 4,805,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System, Purok 1 and Road 7, ABNAI from Main Road to Tertiary Road Sta. 0+000 - Sta. 0+135, Barangay Santa Ana, Taytay, Rizal"," 4,009,000 "," 4,009,228 "," 4,009,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System, Santo Niño, sta. 00+000 - sta. 0+216, Barangay Dalig, City of Antipolo, Rizal"," 5,613,000 "," 5,612,919 "," 5,613,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System, Sulit Compound Sta. 0+000 - Sta 0+280, Barangay San Isidro, Angono, Rizal"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, Block 17 Mapalad Street, Block 14 Maganda Street and Block 15 Mahogany Street Sta. 0+000 - Sta 0+224, Sta. 0+000 - Sta 0+126, Purok 2, Lupang Arenda, Barangay Santa Ana, Taytay, Rizal"," 10,424,000 "," 10,423,992 "," 10,424,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road, San Carlos Hills and Sitio Manggahan Sta. 0+000 - Sta 0+270, Barangay San Carlos, Binangonan, Rizal"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Improvement of Road with Drainage Structure, Road B Sta. 0+000-0+171, Road 29 Sta. 0+000-0+300,Barangay Bagong Nayon, City of Antipolo, Rizal"," 9,369,000 "," 9,369,244 "," 9,369,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Improvement of Road with Drainage Structure, Edward Street Sta. 0+000-0+660 and Marcus Aurelius Street Sta. 0+000-0+200, Kingsville Subdivision, Barangay Mayamot, Antipolo City"," 18,738,000 "," 18,738,487 "," 18,738,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Improvement of Road with Drainage Structure, GSIS Avenue, Sta.0+000-0+260, Sta. 0+300-0+780, Barangay Bagong Nayon, City of Antipolo, Rizal"," 9,369,000 "," 9,369,244 "," 9,369,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Improvement of Road with Drainage System, Talavera Sta. 0+000 - Sta. 0+170, Armada Sta. 0+000 - Sta. 0+160, Silva 0+000 - Sta. 0+160, Almonte Sta. 0+000 - Sta. 0+160 and Reinosa St, Vista Verde, Barangay Muntindilaw, Antipolo City"," 26,234,000 "," 26,233,882 "," 26,234,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road with Drainage System, Matalino Street, sta. 00+000 - sta. 0+235, Barangay Dalig, City of Antipolo, Rizal"," 6,415,000 "," 6,414,764 "," 6,415,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road with Drainage System, Sitio Kabisig, Phase II,sta. 00+000 - sta. 0+280, Barangay San Jose, City of Antipolo, Rizal"," 8,018,000 "," 8,018,455 "," 8,018,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Rehabilitation of Road with Drainage System, Sitio Pinagminahan,sta. 00+000 - sta. 0+300, Barangay San Luis, City of Antipolo, Rizal"," 9,622,000 "," 9,622,146 "," 9,622,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Rizal 2nd District Engineering Office,,," 301,288,000 ",,,,,,,,,,,,,
,,,,,,,,,"Construction of Road including Drainage at Barangay Sampaloc, Sta. 0+000 - Sta. 0+300, Tanay, Rizal"," 9,610,000 "," 9,610,173 "," 9,610,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road including Drainage at Barangay Bagumbong, Sta. 0+180 - Sta. 0+380, Jala-jala, Rizal"," 4,805,000 "," 4,805,086 "," 4,805,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System, Barangay Ampid 1, Sta. 0+000 - Sta. 0+220, San Mateo, Rizal"," 4,805,000 "," 4,805,086 "," 4,805,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System at Dulong Bayan 2, Sta. 0+000 - Sta. 0+580, San Mateo, Rizal"," 20,000,000 ",," 20,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System, Guitnang Bayan 2, Sta. 0+140 - Sta. 0+280, San Mateo, Rizal"," 4,805,000 "," 4,805,086 "," 4,805,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System, Barangay Malanday, Sta. 0+000 - Sta. 0+850, San Mateo, Rizal"," 28,831,000 "," 28,830,518 "," 28,831,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road with Drainage System, Barangay Maly, Sta. 0+000 - Sta. 0+320, San Mateo, Rizal"," 9,610,000 "," 9,610,173 "," 9,610,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road including Drainage at Barangay Kaybuto, Section I (Sta. 0+000 - Sta. 0+140), Section II (Sta. 0+000 - Sta. 0+130), Tanay, Rizal"," 4,805,000 "," 4,805,086 "," 4,805,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road including Drainage at Barangay Mag-Ampon, Sta. 0+165 - Sta. 0+617, Tanay, Rizal"," 4,805,000 "," 4,805,086 "," 4,805,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Construction of Road including Drainage at Barangay Patunhay, Sta. 0+000 - Sta. 0+184, Cardona, Rizal"," 4,805,000 "," 4,805,086 "," 4,805,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
